"","lat","lon","years","storminess","sst"
"11138",71,25,2013,4.90454055477727,9.75307378816772
"11139",72,25,2013,5.12413559435479,9.18322192717394
"11140",73,25,2013,3.50370874957663,8.18850469025017
"11141",74,25,2013,2.63690105481062,6.71007830340766
"11142",75,25,2013,1.67952133480384,4.88669342984784
"11143",76,25,2013,1.72826448185347,3.6919507051363
"11144",77,25,2013,0.903992868305624,2.82556351677196
"11145",78,25,2013,1.82975944778336,2.34137212709458
"11146",79,25,2013,NA,1.62345989886965
"11147",80,25,2013,2.11311519237225,1.19931358883835
"11148",81,25,2013,2.51481901667057,1.32508400551619
"11149",82,25,2013,2.50000475968494,-0.60009309281813
"11150",83,25,2013,0.938719847485646,-1.74678448249551
"11151",84,25,2013,NA,-1.77775403826133
"11152",85,25,2013,NA,NA
"11153",70,26,2013,NA,NA
"11154",71,26,2013,4.33333544874215,9.76261213986696
"11155",72,26,2013,4.49651857899446,9.22297637578976
"11156",73,26,2013,4.25463921588022,8.37635906888602
"11157",74,26,2013,2.81993993823797,7.01557496592789
"11158",75,26,2013,2.42952133480384,5.26045455932828
"11159",76,26,2013,2.49885308238534,3.800625167199
"11160",77,26,2013,1.51118407953934,3.18986695696703
"11161",78,26,2013,1.51590712410697,2.55644010190835
"11162",79,26,2013,NA,1.61263044016454
"11163",80,26,2013,2.38330088901122,0.995328826216554
"11164",81,26,2013,2.38796544084882,1.16794860055549
"11165",82,26,2013,2.44066576517382,-0.61340952793202
"11166",83,26,2013,1,-1.73632349499945
"11167",84,26,2013,1,-1.7755184964747
"11168",85,26,2013,NA,NA
"11169",70,27,2013,NA,NA
"11170",71,27,2013,4.33333227562892,9.68751701614626
"11171",72,27,2013,4,9.1741193748107
"11172",73,27,2013,3.82131976084486,8.46466321367289
"11173",74,27,2013,2.93898822563184,7.30711195833436
"11174",75,27,2013,2.9872312960818,5.74387571345724
"11175",76,27,2013,2.69954220376387,3.9939115770839
"11176",77,27,2013,1.75248351053744,3.50002244282017
"11177",78,27,2013,1.13693034308022,2.63770465607724
"11178",79,27,2013,0.666666666666667,1.55245833127894
"11179",80,27,2013,1.81993791530452,1.21256956526162
"11180",81,27,2013,2.06527796625677,1.06987684277995
"11181",82,27,2013,2.07830742734355,-0.665542893452438
"11182",83,27,2013,1,-1.71687765161922
"11183",84,27,2013,0,-1.77611068234639
"11184",85,27,2013,NA,NA
"11185",70,28,2013,NA,10.1517260324146
"11186",71,28,2013,4.21710515877847,9.59838293196593
"11187",72,28,2013,4,9.17169420966652
"11188",73,28,2013,3.63335393273245,8.48910844550254
"11189",74,28,2013,3,7.35093633894109
"11190",75,28,2013,3.62287067925355,6.08601471171748
"11191",76,28,2013,3.13532119962715,4.55892622775691
"11192",77,28,2013,2.07181907862573,3.78301100246265
"11193",78,28,2013,1.01060474940464,2.60326494004728
"11194",79,28,2013,1.28855761679547,1.64300684715481
"11195",80,28,2013,2.34003104234774,1.26021849224851
"11196",81,28,2013,2,0.917747662505457
"11197",82,28,2013,2.27949957151516,-0.696749381924745
"11198",83,28,2013,1,-1.66119131676316
"11199",84,28,2013,0.70887813622458,-1.77137319537284
"11200",85,28,2013,NA,NA
"11201",70,29,2013,NA,10.03395903916
"11202",71,29,2013,4.54485408138876,9.50216820917
"11203",72,29,2013,3.49564106762254,9.20613304755476
"11204",73,29,2013,4.19353907122521,8.50695143912339
"11205",74,29,2013,3.36805652731916,7.53572893069992
"11206",75,29,2013,4.0127687039182,6.34913011628971
"11207",76,29,2013,4.30160115500512,5.41534318862401
"11208",77,29,2013,2.76739995991452,4.01663282289382
"11209",78,29,2013,1.75265118735116,2.46565979198198
"11210",79,29,2013,2.08725919200674,1.65538979074826
"11211",80,29,2013,1.98057419861703,1.24690375400016
"11212",81,29,2013,2,0.864431675975936
"11213",82,29,2013,1.77949481183022,-0.657116259194837
"11214",83,29,2013,1,-1.58111623206396
"11215",84,29,2013,1,-1.771170985563
"11216",85,29,2013,NA,NA
"11217",70,30,2013,1,10.1045437434504
"11218",71,30,2013,6.1110467406885,9.61732295125146
"11219",72,30,2013,5.12586796711235,9.20376644385434
"11220",73,30,2013,4.50278900139887,8.50155917752749
"11221",74,30,2013,3.74504241787021,7.66903075253958
"11222",75,30,2013,4.19547865506702,6.57718233983456
"11223",76,30,2013,5.86238968115633,5.80146506730152
"11224",77,30,2013,2.01988344678807,4.35792068966686
"11225",78,30,2013,1.47214705278108,2.84244803589414
"11226",79,30,2013,2.58885385154127,1.59390356499709
"11227",80,30,2013,2.14090567300118,1.19764455548723
"11228",81,30,2013,2,0.819338888380173
"11229",82,30,2013,1.28160176555351,-0.545172908463828
"11230",83,30,2013,1,-1.48180874767269
"11231",84,30,2013,1,-1.77036214632361
"11232",85,30,2013,NA,NA
"11233",70,31,2013,2.86656128833503,10.0025700852701
"11234",71,31,2013,6.49015288769329,9.82426596849879
"11235",72,31,2013,6.25784393144326,9.18870181302078
"11236",73,31,2013,4.44075244966881,8.55236952076108
"11237",74,31,2013,4.55803889286819,7.50075542532734
"11238",75,31,2013,4.5598380718449,6.60156884290204
"11239",76,31,2013,6.32340121391931,5.7254881014152
"11240",77,31,2013,2.15109813724201,4.57368516493676
"11241",78,31,2013,1.67869078208437,3.02310228001098
"11242",79,31,2013,2.5039253298212,1.57733680414752
"11243",80,31,2013,2.33333544874215,1.12713898438648
"11244",81,31,2013,1.93472203374323,0.790220675762281
"11245",82,31,2013,0.648175180694928,-0.456443243903196
"11246",83,31,2013,0.794190504680279,-1.40790106217381
"11247",84,31,2013,0.920443180016343,-1.77191242153243
"11248",85,31,2013,NA,NA
"11249",70,32,2013,5.12273857758715,10.1416852694429
"11250",71,32,2013,6.80880733288498,10.0416915422886
"11251",72,32,2013,6.50697357619188,9.08940901908578
"11252",73,32,2013,4.87036553497001,8.49089773856776
"11253",74,32,2013,4.63293641323594,7.20475702913208
"11254",75,32,2013,4.79175382080688,6.55327728869528
"11255",76,32,2013,5.64679531014728,5.56633550041204
"11256",77,32,2013,2.26988820647301,4.46365395245991
"11257",78,32,2013,1.48915567695341,3.08989336967274
"11258",79,32,2013,1.91862880272506,1.51476731155789
"11259",80,32,2013,2.40997054420887,1.06660104386044
"11260",81,32,2013,1.51296663077006,0.68227174650578
"11261",82,32,2013,0.192767959212175,-0.432663370265251
"11262",83,32,2013,0.296632556258577,-1.30134772626304
"11263",84,32,2013,0.507554084403761,-1.76840745149509
"11264",85,32,2013,NA,NA
"11265",70,33,2013,6.06056427977228,10.23533604416
"11266",71,33,2013,7,10.0286326829836
"11267",72,33,2013,6.26045977347548,9.05448707383328
"11268",73,33,2013,5.1777616720639,8.2927869853188
"11269",74,33,2013,4.13987751551514,7.00306193516521
"11270",75,33,2013,5.10478882831627,6.2382382565699
"11271",76,33,2013,4.89564599085408,5.34287876086149
"11272",77,33,2013,2.20552439548064,4.27115021348607
"11273",78,33,2013,1.30368721232067,3.14696252886894
"11274",79,33,2013,1.72251252553393,1.73165177617608
"11275",80,33,2013,2.31770605076932,1.01051382003217
"11276",81,33,2013,1.01111424486955,0.558519342879737
"11277",82,33,2013,0,-0.332538059531937
"11278",83,33,2013,0.480473013801639,-1.26450060535768
"11279",84,33,2013,0.33333544874215,-1.76955330708422
"11280",85,33,2013,NA,NA
"11281",70,34,2013,6.18633855900491,10.2971497494545
"11282",71,34,2013,7,9.7901437832076
"11283",72,34,2013,6.25522690778637,8.87183126369098
"11284",73,34,2013,5.62778781147763,8.02967851365433
"11285",74,34,2013,4.38094695292118,7.05348490940867
"11286",75,34,2013,5.42738846455196,6.015899904509
"11287",76,34,2013,4.90138184527487,5.42154901951334
"11288",77,34,2013,1.71422378639325,4.35582193686923
"11289",78,34,2013,0.857376804483805,3.25380226259535
"11290",79,34,2013,1.31771159110263,1.80212911668649
"11291",80,34,2013,1.23843877705553,0.986836014203002
"11292",81,34,2013,0.445835071058164,0.532568612597902
"11293",82,34,2013,0,-0.331302332916209
"11294",83,34,2013,0.671636126022283,-1.23250651988864
"11295",84,34,2013,0.250001586556613,-1.77005883160884
"11296",85,34,2013,NA,NA
"11297",70,35,2013,6.68478760593309,10.2809381009065
"11298",71,35,2013,6.12664079916441,9.33875272580519
"11299",72,35,2013,6.12325333989105,8.60141712195667
"11300",73,35,2013,5.82596014014217,7.94760675151847
"11301",74,35,2013,4.56696229705305,6.95830738943319
"11302",75,35,2013,5.24999524031506,5.90377587799984
"11303",76,35,2013,4.2717905395443,5.42455496885035
"11304",77,35,2013,1.39985759555841,4.32642089484411
"11305",78,35,2013,1.11686558069765,3.28025606360115
"11306",79,35,2013,1,1.96195912055264
"11307",80,35,2013,1,0.907771978553031
"11308",81,35,2013,0.195833898770308,0.367124222723514
"11309",82,35,2013,0.063554071822265,-0.348772034972946
"11310",83,35,2013,0.735357163429164,-1.2006921764728
"11311",84,35,2013,0,-1.76962071035417
"11312",85,35,2013,NA,NA
"11313",70,36,2013,7.25000237984247,10.0315267440187
"11314",71,36,2013,5.50656792508147,9.11251739484807
"11315",72,36,2013,5.81119088491438,8.27615725055702
"11316",73,36,2013,5.82688588209967,7.70145785295496
"11317",74,36,2013,5.25396344221261,6.67702006328276
"11318",75,36,2013,4.00106168557014,5.78722949668833
"11319",76,36,2013,3.63188160395029,5.40588308056102
"11320",77,36,2013,1.13493994442815,4.27601448280071
"11321",78,36,2013,0.934111740782602,3.37006398223605
"11322",79,36,2013,1,2.07339357659554
"11323",80,36,2013,1,0.812194141765597
"11324",81,36,2013,0.261111865027077,0.21127843557107
"11325",82,36,2013,0.497895466232537,-0.335830607142771
"11326",83,36,2013,0.933839290857291,-1.17274228720068
"11327",84,36,2013,0,-1.76259151220237
"11328",85,36,2013,NA,NA
"11329",70,37,2013,7.68401331931841,9.785015055882
"11330",71,37,2013,5.69283821814909,9.07705866608439
"11331",72,37,2013,5.81119088491438,8.1238042914263
"11332",73,37,2013,5.56760503515791,7.45465158868235
"11333",74,37,2013,3.93502002373429,6.57376788275972
"11334",75,37,2013,3.06409549302916,5.73332036138326
"11335",76,37,2013,3.69954696344881,5.33533101364343
"11336",77,37,2013,0.574307325184228,4.07687506927743
"11337",78,37,2013,0.489155676953413,3.29724485954684
"11338",79,37,2013,1,2.20644426131102
"11339",80,37,2013,1,0.687035898509195
"11340",81,37,2013,0.320832708849073,0.07244325407725
"11341",82,37,2013,1.12710814364453,-0.349352928608504
"11342",83,37,2013,1,-1.10201378926772
"11343",84,37,2013,0,-1.72415720477369
"11344",85,37,2013,NA,NA
"11345",70,38,2013,7.87267475293145,9.6551586534494
"11346",71,38,2013,6.25164197345509,9.17187951230163
"11347",72,38,2013,5.93706362830479,8.24422427738607
"11348",73,38,2013,5.63520770814279,7.43567903348023
"11349",74,38,2013,3.19196110713182,6.62367956647326
"11350",75,38,2013,3.30664707565745,5.71747674132986
"11351",76,38,2013,3.02982265270904,5.13785929892031
"11352",77,38,2013,0.509943514191858,3.89962338952815
"11353",78,38,2013,0.73373351543012,3.10630804835439
"11354",79,38,2013,1.0647337070071,2.02585742046413
"11355",80,38,2013,1,0.55410183626463
"11356",81,38,2013,0.499995240315059,-0.00264398864574
"11357",82,38,2013,1,-0.314743596265447
"11358",83,38,2013,0.823485697191833,-1.01798437939818
"11359",84,38,2013,0,-1.71495665842568
"11360",85,38,2013,NA,NA
"11361",70,39,2013,8,9.79450795976297
"11362",71,39,2013,7.38074574061741,9.31191980500651
"11363",72,39,2013,6.30683553059719,8.61409152914051
"11364",73,39,2013,5.50742465635009,7.45805545381476
"11365",74,39,2013,3.25297288149997,6.48073561362179
"11366",75,39,2013,4.17845608959914,5.66002888367333
"11367",76,39,2013,2.96789432663451,4.98545695802549
"11368",77,39,2013,0.509943514191858,3.75767210301593
"11369",78,39,2013,1.23102482741477,2.83355080426089
"11370",79,39,2013,1.75744886787344,1.89873485334065
"11371",80,39,2013,1.6817205705871,0.553904811321702
"11372",81,39,2013,1.37499760252415,-0.001430729786663
"11373",82,39,2013,1,-0.274800009989107
"11374",83,39,2013,1,-0.989225650886684
"11375",84,39,2013,0.261327953492417,-1.71590993324352
"11376",85,39,2013,NA,NA
"11377",70,40,2013,8.18400855963347,9.67271346064496
"11378",71,40,2013,8.32850871265637,9.34228765285139
"11379",72,40,2013,6.51220406203851,8.6311406159387
"11380",73,40,2013,5.25556610358539,7.73013488053319
"11381",74,40,2013,3.49999524031506,6.52052315111558
"11382",75,40,2013,4.93590450697084,5.70326428040922
"11383",76,40,2013,2.90137944359633,4.87342089823547
"11384",77,40,2013,0.695580881288781,3.70312038987068
"11385",78,40,2013,1.54149212793394,2.76341096155215
"11386",79,40,2013,2.87500118992123,1.96896906062732
"11387",80,40,2013,2,0.453801326409133
"11388",81,40,2013,2.19398272042441,0.026676433781998
"11389",82,40,2013,1.32619333409284,-0.202359877504107
"11390",83,40,2013,0.882323798127889,-0.947705236598208
"11391",84,40,2013,0.348437271323222,-1.74053619937126
"11392",85,40,2013,NA,NA
"11393",70,41,2013,8.55823664547922,9.4467776997765
"11394",71,41,2013,8.37992474607459,9.25909703923011
"11395",72,41,2013,6.38807322736866,8.73805886906793
"11396",73,41,2013,4.69445405971803,7.67571933561006
"11397",74,41,2013,3.93402112413217,6.53230524270263
"11398",75,41,2013,5.12287187930392,5.84761110425466
"11399",76,41,2013,2.45871885470079,5.07583410040529
"11400",77,41,2013,0.818095002740816,3.8384027175562
"11401",78,41,2013,2.04826625362244,2.99723964533161
"11402",79,41,2013,3,1.70695906968225
"11403",80,41,2013,2.18006523204938,0.607671881273188
"11404",81,41,2013,2.51481901667057,0.073300238509456
"11405",82,41,2013,1.63974978575758,-0.179577572261404
"11406",83,41,2013,0.764647596255777,-0.888929585202833
"11407",84,41,2013,0.261327953492417,-1.75483692647873
"11408",85,41,2013,NA,NA
"11409",70,42,2013,9.25853503849021,9.43278777663601
"11410",71,42,2013,8.74999880226349,9.17650556578615
"11411",72,42,2013,7.94839613687412,8.61220538977459
"11412",73,42,2013,4.44167219784657,7.65403046119097
"11413",74,42,2013,4.80803531366364,6.5879503866715
"11414",75,42,2013,5.87180901394168,6.09727034829083
"11415",76,42,2013,2.90252640488313,5.19390097908548
"11416",77,42,2013,1.44060912419285,3.8853788318123
"11417",78,42,2013,2.24186439077642,3.0481852835346
"11418",79,42,2013,3,1.96297016960188
"11419",80,42,2013,2.80836995951864,0.462236364191301
"11420",81,42,2013,2.69954222270166,0.123488268896186
"11421",82,42,2013,1.94066100548888,-0.165737434165246
"11422",83,42,2013,0.830808305398486,-0.824492059131757
"11423",84,42,2013,0,-1.75924060678205
"11424",85,42,2013,NA,NA
"11425",70,43,2013,10.9386638134555,9.46544091630011
"11426",71,43,2013,9.68873445880205,9.18603189460558
"11427",72,43,2013,7.95013924381248,8.4835400366945
"11428",73,43,2013,4.93703536180882,7.60963417405134
"11429",74,43,2013,4.56299171531303,6.87008549617284
"11430",75,43,2013,5.49681020386292,6.30192086601755
"11431",76,43,2013,3.64335091111334,5.18401516615965
"11432",77,43,2013,1.87873000182721,3.94608671027954
"11433",78,43,2013,2.24186439077642,3.0884025679374
"11434",79,43,2013,3.24255113212656,1.96133002336646
"11435",80,43,2013,3.1365588588258,0.59945905207327
"11436",81,43,2013,2.76111662471202,0.08733937673594
"11437",82,43,2013,2,-0.165288079032254
"11438",83,43,2013,1.21557060857643,-0.777579383247375
"11439",84,43,2013,0,-1.76409364221837
"11440",85,43,2013,NA,NA
"11441",70,44,2013,11.3718992690135,9.44797367574585
"11442",71,44,2013,9.7549283158383,9.00092753682168
"11443",72,44,2013,7.44142256068225,8.42319164233365
"11444",73,44,2013,5.12778305179269,7.70161716977484
"11445",74,44,2013,4.93700352500203,7.1075247484459
"11446",75,44,2013,4.87606287549137,6.35143980167329
"11447",76,44,2013,4.1422027926594,5.02593203037301
"11448",77,44,2013,2.19184968954033,4.20300755009114
"11449",78,44,2013,2.0604660976941,3.06881068413894
"11450",79,44,2013,3.68228840889737,1.88017648634807
"11451",80,44,2013,2.22590891021673,0.50703707095062
"11452",81,44,2013,2.76111662471202,0.071432205028017
"11453",82,44,2013,2.12710814364453,-0.171399308840947
"11454",83,44,2013,1.58080713871272,-0.511039892561744
"11455",84,44,2013,0,NA
"11456",85,44,2013,NA,NA
"11457",70,45,2013,11,9.15427170424423
"11458",71,45,2013,10.934627121876,8.64728504715685
"11459",72,45,2013,6.82600959076731,8.57395028945253
"11460",73,45,2013,5,7.85970030556148
"11461",74,45,2013,4.93303770294695,7.02628134040092
"11462",75,45,2013,4.62712574085361,6.31594074616691
"11463",76,45,2013,4.0183485421889,5.19012639596834
"11464",77,45,2013,3.18688149037617,4.35021629165937
"11465",78,45,2013,2.68004512609205,3.24423892805908
"11466",79,45,2013,3.44867686448417,1.65199394981465
"11467",80,45,2013,1.98375645319823,0.436847799177244
"11468",81,45,2013,2.76111662471202,0.049323932484802
"11469",82,45,2013,2.31987610285671,-0.19593409910232
"11470",83,45,2013,1.82348569719183,-0.611174190397717
"11471",84,45,2013,0,NA
"11472",85,45,2013,NA,NA
"11473",70,46,2013,11,8.86947618191704
"11474",71,46,2013,11.062911092232,8.39112266434245
"11475",72,46,2013,6.45623530863244,8.45621924460858
"11476",73,46,2013,4.42961190421468,7.74321247658548
"11477",74,46,2013,4.68204714223432,6.72539314334937
"11478",75,46,2013,4.87712812069608,6.19178392292117
"11479",76,46,2013,3.1938051485038,4.96419063509988
"11480",77,46,2013,3.4962723898472,4.15629504149327
"11481",78,46,2013,3,3.19445037932355
"11482",79,46,2013,2.8891847145275,1.59627391332362
"11483",80,46,2013,1,0.43859619914925
"11484",81,46,2013,2.76111662471202,0.024699271196832
"11485",82,46,2013,2.51685554955964,-0.204022491496179
"11486",83,46,2013,1.69604128900653,-0.889558682389023
"11487",84,46,2013,0,-1.77559713362297
"11488",85,46,2013,NA,NA
"11489",70,47,2013,11,8.67778128218258
"11490",71,47,2013,10.7557493103811,8.14226979169139
"11491",72,47,2013,6.63981869755637,8.12309730601705
"11492",73,47,2013,3.7527866215564,7.76349337158786
"11493",74,47,2013,4.68006482144698,6.62000438615827
"11494",75,47,2013,4.69441816954726,5.86726201090125
"11495",76,47,2013,2.4931136472828,4.61724353691663
"11496",77,47,2013,3.75994231243868,4.11221330294674
"11497",78,47,2013,2.80911055086137,3.0941543136397
"11498",79,47,2013,2.75588640817519,1.73871949048214
"11499",80,47,2013,NA,0.133212116455397
"11500",81,47,2013,2.19398272042441,0.042666563360627
"11501",82,47,2013,2.19487370295755,-0.213818433395408
"11502",83,47,2013,1.34301268339019,-0.961275761614572
"11503",84,47,2013,0,-1.78152862137847
"11504",85,47,2013,NA,NA
"11505",70,48,2013,11,8.56738970451084
"11506",71,48,2013,9.83262079363679,8.05093087165851
"11507",72,48,2013,6.0200456136393,7.80921729889314
"11508",73,48,2013,3.75557086327033,7.68216009251628
"11509",74,48,2013,4.17510485947472,6.62806282154326
"11510",75,48,2013,3.8930913804363,5.66643111463222
"11511",76,48,2013,3.04013064700281,4.4825292330726
"11512",77,48,2013,3.6386711361766,4.14566647096526
"11513",78,48,2013,3.13041976877699,3.24873809632816
"11514",79,48,2013,2.51177281635039,1.73823418693851
"11515",80,48,2013,NA,0.363962396605915
"11516",81,48,2013,2,-0.019485177094383
"11517",82,48,2013,2,-0.228737023810747
"11518",83,48,2013,1.4631309368406,-1.01924257377056
"11519",84,48,2013,0,-1.7850335914158
"11520",85,48,2013,NA,NA
"11521",70,49,2013,11.2461214126351,8.55022433843054
"11522",71,49,2013,10.3342603872494,8.14975904390792
"11523",72,49,2013,5.6398175159317,7.7659414583524
"11524",73,49,2013,3.81667814745275,7.55487412352625
"11525",74,49,2013,4.49008483574043,6.37011140615938
"11526",75,49,2013,3.7627687039182,5.49820427514777
"11527",76,49,2013,3.42889740283103,4.4125622738387
"11528",77,49,2013,3.50994351419186,3.95493900639949
"11529",78,49,2013,3,2.96238541444108
"11530",79,49,2013,2.02354563270077,1.90447761194029
"11531",80,49,2013,NA,0.364771235845301
"11532",81,49,2013,1.56527796625677,0.027395401994786
"11533",82,49,2013,1.68434018443236,-0.215773128223924
"11534",83,49,2013,1.76220554467748,-1.06184144037822
"11535",84,49,2013,0.127768852092605,-1.78502235753748
"11536",85,49,2013,NA,NA
"11537",70,50,2013,11.5706419345036,8.50131845156339
"11538",71,50,2013,6.18286193246906,7.65258610540635
"11539",72,50,2013,5.43270707576981,7.63051190484575
"11540",73,50,2013,4.69353431154027,7.40986211580135
"11541",74,50,2013,4.61310012566977,6.01212357065758
"11542",75,50,2013,3.82154033050802,5.61166881125531
"11543",76,50,2013,3.37499643023629,4.58265501681132
"11544",77,50,2013,4.00621470228588,3.66267842790138
"11545",78,50,2013,3.57266714459084,2.86216349235417
"11546",79,50,2013,2.02354563270077,1.75180609458605
"11547",80,50,2013,NA,0.262351967158062
"11548",81,50,2013,0.790489694582182,0.075408997954998
"11549",82,50,2013,1,-0.257667324282116
"11550",83,50,2013,1.18872101417142,-1.09320642866107
"11551",84,50,2013,0.51107540837042,-1.77888384545285
"11552",85,50,2013,NA,NA
"11553",70,51,2013,10.7825820170693,8.38372328315251
"11554",71,51,2013,2,6.65416242497364
"11555",72,51,2013,1.44427006286806,7.04420244011398
"11556",73,51,2013,4.81760861375633,7.32187886919098
"11557",74,51,2013,3.80605657208084,6.05771269142297
"11558",75,51,2013,2.88138078219539,5.4317253929011
"11559",76,51,2013,2.7522926780622,4.92258034978481
"11560",77,51,2013,4.1719638629098,3.54409360830475
"11561",78,51,2013,3.95173374637756,2.80817942047251
"11562",79,51,2013,2.29136820414468,1.81809358117387
"11563",80,51,2013,NA,0.407124999653144
"11564",81,51,2013,0.738888134972923,0.106010082511764
"11565",82,51,2013,1,-0.313575272919668
"11566",83,51,2013,1.30640076257177,-1.10929334242219
"11567",84,51,2013,1,-1.77450744742546
"11568",85,51,2013,NA,NA
"11569",70,52,2013,10.39232480435,7.83568459795374
"11570",71,52,2013,NA,5.37439794890577
"11571",72,52,2013,NA,7.0689363764002
"11572",73,52,2013,2.97757941288309,7.11564684247473
"11573",74,52,2013,2.38491517370042,6.21514397047772
"11574",75,52,2013,1.7627675241261,5.27782254372309
"11575",76,52,2013,1.48623205425055,4.98324329273875
"11576",77,52,2013,3.48259886199619,3.67083777110571
"11577",78,52,2013,4.07809048313154,2.666134562362
"11578",79,52,2013,2.26373389470438,2.05427463907455
"11579",80,52,2013,NA,0.622386533589708
"11580",81,52,2013,0.738888134972923,0.077835515673155
"11581",82,52,2013,1,-0.398368586515289
"11582",83,52,2013,1,-1.16932718818994
"11583",84,52,2013,0.38868416519575,-1.76783452370053
"11584",85,52,2013,NA,NA
"11585",70,53,2013,8.45352259141224,7.11825534902175
"11586",71,53,2013,NA,4.22212556847662
"11587",72,53,2013,NA,NA
"11588",73,53,2013,1,6.77855185558234
"11589",74,53,2013,1.33863152382271,6.44228817568598
"11590",75,53,2013,0.75638673180157,5.21938390867746
"11591",76,53,2013,2.46559201300265,4.81700554380181
"11592",77,53,2013,3.50372405222103,3.77867945548331
"11593",78,53,2013,3.51220104689673,2.44505520709336
"11594",79,53,2013,1.58725601889352,1.9846740225254
"11595",80,53,2013,NA,0.578203690138253
"11596",81,53,2013,0.849839756925397,-0.001819594805598
"11597",82,53,2013,1,-0.449215162336684
"11598",83,53,2013,1.06372103740688,-1.23277613296844
"11599",84,53,2013,0.500004759684942,-1.77738171543685
"11600",85,53,2013,NA,NA
"11601",70,54,2013,5,7.05432110069963
"11602",71,54,2013,NA,NA
"11603",72,54,2013,NA,NA
"11604",73,54,2013,NA,6.45452186918169
"11605",74,54,2013,0.571755718883355,6.26832707627506
"11606",75,54,2013,0.82048462493147,5.40229554958059
"11607",76,54,2013,2.41054765980285,4.68055767515523
"11608",77,54,2013,2.57430732518423,3.61082284555409
"11609",78,54,2013,1.76220104689673,2.17443008702427
"11610",79,54,2013,0.992152513470817,1.97375469279369
"11611",80,54,2013,NA,0.723424035242996
"11612",81,54,2013,0.812197135523,-0.096193599764714
"11613",82,54,2013,1.06144711809897,-0.52546664335879
"11614",83,54,2013,1,-1.24158349357508
"11615",84,54,2013,0.744210187076475,-1.77919197468691
"11616",85,54,2013,NA,NA
"11617",70,55,2013,1,6.71340820001656
"11618",71,55,2013,NA,5.68801188332366
"11619",72,55,2013,NA,4.60591978756523
"11620",73,55,2013,NA,NA
"11621",74,55,2013,NA,5.98031097797602
"11622",75,55,2013,0.535726466847462,5.5684171971913
"11623",76,55,2013,1.60779362665885,4.61632827146154
"11624",77,55,2013,1.89364289327253,3.87703668593157
"11625",78,55,2013,1.44631161066193,2.10739158771281
"11626",79,55,2013,0.083333862185538,1.84803074352164
"11627",80,55,2013,NA,0.651793617364524
"11628",81,55,2013,1,-0.192519000091579
"11629",82,55,2013,1.24578847239588,-0.583323159254863
"11630",83,55,2013,1,-1.24895291775615
"11631",84,55,2013,0.744210187076475,-1.77238424442208
"11632",85,55,2013,NA,NA
"11633",70,56,2013,0.5,5.89026317210549
"11634",71,56,2013,0,6.07325045819688
"11635",72,56,2013,NA,4.76548970272669
"11636",73,56,2013,NA,5.04660236649064
"11637",74,56,2013,NA,NA
"11638",75,56,2013,0.144274336530473,5.54188159407461
"11639",76,56,2013,1.04472076281214,4.58852974391843
"11640",77,56,2013,1.87624175526872,3.64142393011085
"11641",78,56,2013,1.51084432304659,2.08980964299157
"11642",79,56,2013,0,1.88036264776031
"11643",80,56,2013,NA,0.514204285321845
"11644",81,56,2013,1,-0.205379543997815
"11645",82,56,2013,1.12289423619794,-0.615541922290402
"11646",83,56,2013,0.735357163429164,-1.24562768977201
"11647",84,56,2013,1.26159617437873,-1.76591353050699
"11648",85,56,2013,NA,NA
"11649",70,57,2013,NA,5.59818170719186
"11650",71,57,2013,3.24862773956196,6.17848121356407
"11651",72,57,2013,1.55174871266794,5.28313599534183
"11652",73,57,2013,NA,5.28861121480844
"11653",74,57,2013,NA,NA
"11654",75,57,2013,0,5.57865007783169
"11655",76,57,2013,0.733940555191549,4.5900260965113
"11656",77,57,2013,2.5049741369384,3.13616901857447
"11657",78,57,2013,1.51084432304659,2.13907905438523
"11658",79,57,2013,0,1.90670769727174
"11659",80,57,2013,NA,0.107560357720588
"11660",81,57,2013,0.5,-0.09440680035407
"11661",82,57,2013,0.877106933666614,-0.652667643378214
"11662",83,57,2013,1.50488055662836,-1.23205716475565
"11663",84,57,2013,1.56684941644584,-1.75861150959587
"11664",85,57,2013,NA,NA
"11665",70,58,2013,3.39141128415318,6.05776493701977
"11666",71,58,2013,6.52135049275389,6.51230893928448
"11667",72,58,2013,3.19490755974805,5.99156250953819
"11668",73,58,2013,1.25091000094189,5.62164854953976
"11669",74,58,2013,NA,4.58610322620028
"11670",75,58,2013,NA,5.3185071574642
"11671",76,58,2013,0.798160358488995,4.47511250835121
"11672",77,58,2013,2.87873000182721,2.85452115101144
"11673",78,58,2013,1.51084432304659,2.1825026198252
"11674",79,58,2013,0,1.94015897724348
"11675",80,58,2013,NA,-0.328519540771178
"11676",81,58,2013,0,-0.130469475584404
"11677",82,58,2013,0.872891856355469,-0.609718279766822
"11678",83,58,2013,2.29907460783688,-1.25088514482802
"11679",84,58,2013,1.69764750363521,-1.75438757134574
"11680",85,58,2013,NA,NA
"11681",70,59,2013,5.36320363761027,6.02757607667185
"11682",71,59,2013,4.82768415616512,6.59028703336306
"11683",72,59,2013,4.12587274339042,6.08274700119036
"11684",73,59,2013,2.78551104179778,5.75470741893802
"11685",74,59,2013,NA,5.1158120440741
"11686",75,59,2013,NA,NA
"11687",76,59,2013,1.74382001701844,4.57844053866925
"11688",77,59,2013,3.3193355680883,2.89657286166304
"11689",78,59,2013,1.51084432304659,2.17636892225986
"11690",79,59,2013,0,1.95009614504165
"11691",80,59,2013,NA,0.235896183703149
